TERM,SCHOOL,DEPARTMENT,SUBJ,COURSE,SECTION,CRN,TITLE,TYPE,CREDITS,INSTRUCTOR NAME(S),SECT MAX,SECT ENRL,UG SECT ENRL,UP SECT ENRL,GR SECT ENRL,VS SECT ENRL,VU SECT ENRL,VG SECT ENRL,XLST GROUP,XLST MAX,XLST ENRL,TTL ENRL,TTL SEATS AVAIL,XLST WITH,XLST CRN,XLST LEAD DEPT,HAS_SYLLABUS
fall 2022,School of Social Sciences,Anthropology,ANTH,344,2,13898,CITY/CULTURE,LEC,3,"Gunel, Gokce",16,14,14,0,0,0,0,0,0N,20,16,16,4,ANTH 544 002,13899,Anthropology,Y
fall 2022,School of Social Sciences,Anthropology,ANTH,352,1,14341,PEOPLE AND ANIMALS IN THE PAST,LEC,3,"Prendergast, Mary E.",20,12,11,0,0,0,0,1,3O,22,14,14,8,ANTH 552 001,14405,Anthropology,Y
fall 2022,School of Social Sciences,Anthropology,ANTH,363,1,13900,ARCHAEOLOGY CITIES AND STATE,LEC,3,"Morgan, Molly",18,17,16,0,0,0,1,0,0R,19,18,18,1,ANTH 563 001,13901,Anthropology,Y
fall 2022,School of Social Sciences,Anthropology,ANTH,396,1,13902,LAW AND RESISTANCE,SEM,3,"Moura Fietz, Helena",15,12,12,0,0,0,0,0,22,30,26,26,4,"ANTH 596 001, SOCI 396 001","13903, 14330",Sociology,Y
fall 2022,School of Social Sciences,Anthropology,ANTH,399,1,13904,ANTHROPOLOGY OF REPRODUCTION,SEM,3,"Georges, Eugenia",15,14,14,0,0,0,0,0,,,,14,1,,,,N
fall 2022,School of Social Sciences,Anthropology,ANTH,409,1,13909,SLOW READING SEM,SEM,3,"Howe, Cymene C.",10,2,2,0,0,0,0,0,0T,20,7,7,13,ANTH 609 001,13910,Anthropology,Y
fall 2022,School of Social Sciences,Anthropology,ANTH,418,1,13911,WRITING ETHNOGRAPHY,SEM,3,"Visweswaran, Kamala",10,2,2,0,0,0,0,0,0X,20,8,8,12,ANTH 618 001,13912,Anthropology,Y
fall 2022,School of Social Sciences,Anthropology,ANTH,419,1,14342,BLACK FEMINIST SCIENCE STUDIES,SEM,3,"Massie, Victoria M.",12,2,2,0,0,0,0,0,4A,12,9,9,3,ANTH 619 001,14395,Anthropology,Y
fall 2022,School of Social Sciences,Anthropology,ANTH,450,7F1,14693,INTERNATIONAL RSCH EXPERIENCE,SEM,3,"Georges, Eugenia",5,4,4,0,0,0,0,0,,,,4,1,,,,N
fall 2022,School of Social Sciences,Anthropology,ANTH,477,1,14320,REPRESENTATIONS OF DISABILITY,SEM,1 TO 4,"Moura Fietz, Helena; Young, Olivia K.",25,17,17,0,0,0,0,0,2M,25,18,18,7,ANTH 677 001,14321,Anthropology,Y
fall 2022,School of Social Sciences,Anthropology,ANTH,493,1,11688,SENIOR RESEARCH PREPARATION,SEM,1,"Prendergast, Mary E.; Parker, Stephanie",12,8,8,0,0,0,0,0,,,,8,4,,,,Y
fall 2022,School of Social Sciences,Cognitive Sciences,CSCI,340,1,12802,METHODS OF COGNITIVE SCIENCE,LEC,3,"Moore, Bartlett D.",16,21,21,0,0,0,0,0,,,,21,-5,,,,Y
fall 2022,School of Social Sciences,Economics,ECON,100,1,10633,PRINCIPLES OF ECONOMICS,LEC,3,"DeNicco, James P.",165,156,156,0,0,0,0,0,,,,156,9,,,,Y
fall 2022,School of Social Sciences,Economics,ECON,100,2,12878,PRINCIPLES OF ECONOMICS,LEC,3,"DeNicco, James P.",165,143,143,0,0,0,0,0,,,,143,22,,,,Y
fall 2022,School of Social Sciences,Economics,ECON,100,3,12879,PRINCIPLES OF ECONOMICS,LEC,3,"DeNicco, James P.",165,92,91,0,0,0,1,0,,,,92,73,,,,Y
fall 2022,School of Social Sciences,Economics,ECON,100,4,12880,PRINCIPLES OF ECONOMICS,LEC,3,"DeNicco, James P.",165,62,62,0,0,0,0,0,,,,62,103,,,,Y
fall 2022,School of Social Sciences,Economics,ECON,203,1,10634,MACROECONOMICS,LEC,3,"Carlton, Amelie B.",75,28,28,0,0,0,0,0,,,,28,47,,,,Y
fall 2022,School of Social Sciences,Economics,ECON,203,2,12882,MACROECONOMICS,LEC,3,"Carlton, Amelie B.",75,26,26,0,0,0,0,0,,,,26,49,,,,Y
fall 2022,School of Social Sciences,Economics,ECON,205,2,13512,INTRODUCTION TO GAME THEORY,LEC,3,"Dudey, Marc P.",50,8,8,0,0,0,0,0,,,,8,42,,,,Y
fall 2022,School of Social Sciences,Economics,ECON,209,1,13299,APPLIED ECONOMETRICS,LL,4,"Brown, Bryan W.",20,2,2,0,0,0,0,0,,,,2,18,,,,N
fall 2022,School of Social Sciences,Economics,ECON,209,2,13300,APPLIED ECONOMETRICS,LL,4,"Kong, Yunmi",20,11,11,0,0,0,0,0,ZC,80,48,48,32,"ECON 209 004, ECON 209 003, ECON 209 005","13301, 13302, 13303",Economics,Y
fall 2022,School of Social Sciences,Economics,ECON,209,3,13302,APPLIED ECONOMETRICS,LL,4,"Kong, Yunmi",20,19,19,0,0,0,0,0,ZC,80,48,48,32,"ECON 209 002, ECON 209 004, ECON 209 005","13300, 13301, 13303",Economics,Y
fall 2022,School of Social Sciences,Economics,ECON,209,4,13301,APPLIED ECONOMETRICS,LL,4,"Kong, Yunmi",20,11,11,0,0,0,0,0,ZC,80,48,48,32,"ECON 209 002, ECON 209 003, ECON 209 005","13300, 13302, 13303",Economics,Y
fall 2022,School of Social Sciences,Economics,ECON,209,5,13303,APPLIED ECONOMETRICS,LL,4,"Kong, Yunmi",20,7,7,0,0,0,0,0,ZC,80,48,48,32,"ECON 209 002, ECON 209 004, ECON 209 003","13300, 13301, 13302",Economics,Y
fall 2022,School of Social Sciences,Economics,ECON,210,1,10729,BEHAVIORAL ECONOMICS,LEC,3,"Biavati, Michele",49,44,44,0,0,0,0,0,,,,44,5,,,,Y
fall 2022,School of Social Sciences,Economics,ECON,239,1,10418,LAW AND ECONOMICS,LEC,3,"Warden, David E.",30,23,23,0,0,0,0,0,,,,23,7,,,,Y
fall 2022,School of Social Sciences,Economics,ECON,300,1,10992,"GAME THEORY, MICRO TOPICS/ECON",LEC,3,"Biavati, Michele",49,32,32,0,0,0,0,0,,,,32,17,,,,Y
fall 2022,School of Social Sciences,Economics,ECON,305,1,10996,"GAME THEORY, MICRO TOPICS/MTEC",LEC,3,"Boylan, Richard T.",49,10,10,0,0,0,0,0,,,,10,39,,,,Y
fall 2022,School of Social Sciences,Economics,ECON,307,1,10301,PROBABILITY & STATISTICS,LEC,3,"Bertolusso, Roberto L.",10,10,10,0,0,0,0,0,H1,125,119,119,6,STAT 310 001,10116,Statistics,Y
fall 2022,School of Social Sciences,Economics,ECON,308,1,10635,MATHEMATICAL ECONOMICS,LL,4,"Bejan, Maria M.",75,12,12,0,0,0,0,0,,,,12,63,,,,Y
fall 2022,School of Social Sciences,Economics,ECON,310,3,11309,ECONOMETRICS,LL,4,"El-Gamal, Mahmoud A.",30,17,17,0,0,0,0,0,E4,30,17,17,13,STAT 376 003,11310,Economics,Y
fall 2022,School of Social Sciences,Economics,ECON,320,1,12250,EVALUATION OF SOCIAL PROGRAMS,LEC,3,"Heath, Katelyn M.",50,13,13,0,0,0,0,0,,,,13,37,,,,Y
fall 2022,School of Social Sciences,Economics,ECON,422,1,10636,INTERNATIONAL ECON & FINANCE,LEC,3,"Bejan, Maria M.",49,9,8,0,1,0,0,0,,,,9,40,,,,Y
fall 2022,School of Social Sciences,Economics,ECON,435,2,13513,INDUSTRIAL ORGANIZATION,LEC,3,"Dudey, Marc P.",30,3,3,0,0,0,0,0,,,,3,27,,,,Y
fall 2022,School of Social Sciences,Economics,ECON,437,1,10210,ENERGY ECONOMICS,LEC,3,"Medlock, Kenneth B.",50,20,20,0,0,0,0,0,3,75,45,45,30,"ENST 437 001, ECON 601 001","10237, 11201",Economics,Y
fall 2022,School of Social Sciences,Economics,ECON,441,1,12883,EMPIRICAL METHODS FOR IO,LEC,3,"Coughlin, Maura A.",30,4,4,0,0,0,0,0,,,,4,26,,,,Y
fall 2022,School of Social Sciences,Economics,ECON,450,1,13973,ECONOMIC DEVELOPMENT,LEC,3,"Calvi, Rossella",30,22,22,0,0,0,0,0,,,,22,8,,,,Y
fall 2022,School of Social Sciences,Economics,ECON,481,2,13515,HEALTH ECONOMICS,LEC,3,"Ho, Vivian",30,30,30,0,0,0,0,0,,,,30,0,,,,Y
fall 2022,School of Social Sciences,Economics,ECON,483,1,12251,PUBLIC ECONOMICS: TAXATION,LEC,3,"Barro, Jorge A.",49,46,45,0,1,0,0,0,,,,46,3,,,,Y
fall 2022,School of Social Sciences,Economics,ECON,485,1,12884,"ECON, CONSERVATION & PANDEMICS",LEC,3,"Loch-Temzelides, Ted P.",30,29,29,0,0,0,0,0,,,,29,1,,,,N
fall 2022,School of Social Sciences,Economics,ECON,497,1,12885,RESEARCH IN ECONOMETRICS,RES,3,"Tang, Xun",30,1,1,0,0,0,0,0,,,,1,29,,,,N
fall 2022,School of Social Sciences,Economics,ECON,498,1,10637,HONORS PROGRAM IN ECONOMICS-I,RES,3,"Rezende Cunha, Flavio A.",25,2,2,0,0,0,0,0,,,,2,23,,,,N
fall 2022,School of Social Sciences,Linguistics,LING,200,3,12947,INTRO TO STUDY OF LANGUAGE,LEC,3,"Crouch, Caroline Q.",180,96,95,0,0,0,1,0,B1,180,117,117,63,ANTH 200 003,12948,Linguistics,Y
fall 2022,School of Social Sciences,Linguistics,LING,205,1,14764,LANGUAGE AND SOCIETY,LEC,3,"McCleary, Bryce E.",50,35,33,0,0,0,1,1,G5,50,38,38,12,SWGS 205 001,14765,Linguistics,Y
fall 2022,School of Social Sciences,Linguistics,LING,300,1,11624,LINGUISTIC ANALYSIS,LEC,3,"Kemmer, Suzanne E.",40,28,27,0,0,0,1,0,,,,28,12,,,,Y
fall 2022,School of Social Sciences,Linguistics,LING,303,1,12780,"LANGUAGE, GENDER & SEXUALITY",LEC,3,"McCleary, Bryce E.",30,29,28,0,0,0,1,0,,,,29,1,,,,Y
fall 2022,School of Social Sciences,Linguistics,LING,325,1,10573,LANGUAGE ACQUISITION,LEC,3,"Archila, Maria Del P.",40,6,6,0,0,0,0,0,F5,40,37,37,3,PSYC 325 001,10570,Psychological Sciences,N
fall 2022,School of Social Sciences,Linguistics,LING,397,1,14030,SPEECH AND HEARING SCIENCE,LEC,3,"Niedzielski, Nancy A.",19,9,9,0,0,0,0,0,,,,9,10,,,,Y
fall 2022,School of Social Sciences,Linguistics,LING,401,1,11625,ANALYSIS OF SOUND PATTERNS,LEC,3,"Crouch, Caroline Q.",19,7,7,0,0,0,0,0,,,,7,12,,,,Y
fall 2022,School of Social Sciences,Linguistics,LING,415,1,14031,SOCIOLINGUISTICS,LEC,3,"McCleary, Bryce E.",19,7,7,0,0,0,0,0,A3,19,7,7,12,SWGS 415 001,14032,Linguistics,Y
fall 2022,School of Social Sciences,Political Science,POLI,102,1,12247,POLI SCI STATISTICS LAB,LAB,0,"McDonald, Gary C.",25,22,22,0,0,0,0,0,,,,22,3,,,,Y
fall 2022,School of Social Sciences,Political Science,POLI,102,2,12248,POLI SCI STATISTICS LAB,LAB,0,"McDonald, Gary C.",25,13,13,0,0,0,0,0,,,,13,12,,,,Y
fall 2022,School of Social Sciences,Political Science,POLI,210,1,10013,INTRO TO AMERICAN POLITICS,LEC,3,"Kaslovsky, Jaclyn C.",20,17,16,0,0,0,1,0,EA,80,68,68,12,"POLI 210 002, POLI 210 003, POLI 210 004","14159, 14160, 14161",Political Science,Y
fall 2022,School of Social Sciences,Political Science,POLI,210,2,14159,INTRO TO AMERICAN POLITICS,LEC,3,"Kaslovsky, Jaclyn C.",20,19,19,0,0,0,0,0,EA,80,68,68,12,"POLI 210 001, POLI 210 003, POLI 210 004","10013, 14160, 14161",Political Science,Y
fall 2022,School of Social Sciences,Political Science,POLI,210,3,14160,INTRO TO AMERICAN POLITICS,LEC,3,"Kaslovsky, Jaclyn C.",20,17,16,0,0,0,1,0,EA,80,68,68,12,"POLI 210 001, POLI 210 002, POLI 210 004","10013, 14159, 14161",Political Science,Y
fall 2022,School of Social Sciences,Political Science,POLI,210,4,14161,INTRO TO AMERICAN POLITICS,LEC,3,"Kaslovsky, Jaclyn C.",20,15,15,0,0,0,0,0,EA,80,68,68,12,"POLI 210 001, POLI 210 002, POLI 210 003","10013, 14159, 14160",Political Science,Y
fall 2022,School of Social Sciences,Political Science,POLI,211,1,10024,INTRO TO INTERNAT'L RELATIONS,LEC,3,"Fang, Songying",20,9,9,0,0,0,0,0,FA,80,53,53,27,"POLI 211 002, POLI 211 003, POLI 211 004","14162, 14163, 14164",Political Science,Y
fall 2022,School of Social Sciences,Political Science,POLI,211,2,14162,INTRO TO INTERNAT'L RELATIONS,LEC,3,"Fang, Songying",20,18,18,0,0,0,0,0,FA,80,53,53,27,"POLI 211 001, POLI 211 003, POLI 211 004","10024, 14163, 14164",Political Science,Y
fall 2022,School of Social Sciences,Political Science,POLI,211,3,14163,INTRO TO INTERNAT'L RELATIONS,LEC,3,"Fang, Songying",20,18,18,0,0,0,0,0,FA,80,53,53,27,"POLI 211 001, POLI 211 002, POLI 211 004","10024, 14162, 14164",Political Science,Y
fall 2022,School of Social Sciences,Political Science,POLI,211,4,14164,INTRO TO INTERNAT'L RELATIONS,LEC,3,"Fang, Songying",20,8,8,0,0,0,0,0,FA,80,53,53,27,"POLI 211 001, POLI 211 002, POLI 211 003","10024, 14162, 14163",Political Science,Y
fall 2022,School of Social Sciences,Political Science,POLI,212,1,10014,INTRO TO COMPARATIVE POLITICS,LEC,3,"Jones, Mark P.",25,4,4,0,0,0,0,0,GA,75,35,35,40,"POLI 212 002, POLI 212 003","14165, 14166",Political Science,Y
fall 2022,School of Social Sciences,Political Science,POLI,212,2,14165,INTRO TO COMPARATIVE POLITICS,LEC,3,"Jones, Mark P.",25,17,17,0,0,0,0,0,GA,75,35,35,40,"POLI 212 001, POLI 212 003","10014, 14166",Political Science,Y
fall 2022,School of Social Sciences,Political Science,POLI,212,3,14166,INTRO TO COMPARATIVE POLITICS,LEC,3,"Jones, Mark P.",25,14,14,0,0,0,0,0,GA,75,35,35,40,"POLI 212 001, POLI 212 002","10014, 14165",Political Science,Y
fall 2022,School of Social Sciences,Political Science,POLI,238,1,14197,ELECTIONS 2022,LEC,1 TO 4,"Alford, John R.",120,108,107,0,0,0,1,0,,,,108,12,,,,Y
fall 2022,School of Social Sciences,Political Science,POLI,260,3,14719,ADVOCATING FOR CHANGE,LEC,3,"Vann, Elizabeth F.",15,15,15,0,0,0,0,0,E9,19,17,17,2,LEAD 260 003,14720,Political Science,Y
fall 2022,School of Social Sciences,Political Science,POLI,321,1,14762,AMER CONSTITUTIONAL LAW,LEC,3,"Cozza, Joseph",30,24,24,0,0,0,0,0,,,,24,6,,,,Y
fall 2022,School of Social Sciences,Political Science,POLI,324,1,14237,FROM DECOLONI TO GLOBALIZATION,LEC,3,"Wood, Philip R.",19,6,6,0,0,0,0,0,C1,19,8,8,11,"FREN 324 001, RELI 476 001","14043, 14238",Modrn & Classicl Lit & Culture,Y
fall 2022,School of Social Sciences,Political Science,POLI,338,2,14767,POLICY ANALYSIS,LEC,3,"Perry, Steven G.",20,16,16,0,0,0,0,0,G6,40,20,20,20,SOSC 301 002,14768,Political Science,Y
fall 2022,School of Social Sciences,Political Science,POLI,343,1,14063,MEDIA AND POLITICS,LEC,3,"Peterson, Erik",30,26,26,0,0,0,0,0,,,,26,4,,,,Y
fall 2022,School of Social Sciences,Political Science,POLI,359,1,14807,WORLD CONSTITUTIONS,LEC,3,"Cozza, Joseph",30,22,22,0,0,0,0,0,,,,22,8,,,,Y
fall 2022,School of Social Sciences,Political Science,POLI,372,1,13023,AMERICAN FOREIGN POLICY,LEC,3,"Valikhanova, Aiganym",30,18,17,0,0,0,1,0,,,,18,12,,,,Y
fall 2022,School of Social Sciences,Political Science,POLI,374,1,14064,STRATEGC INTERACT INTERN'L REL,LEC,3,"Morgan, T C.",30,14,14,0,0,0,0,0,,,,14,16,,,,Y
fall 2022,School of Social Sciences,Political Science,POLI,395,2,11884,APPLIED RESEARCH METHODS,LL,4,"Wilson, Rick K.",30,31,31,0,0,0,0,0,,,,31,-1,,,,Y
fall 2022,School of Social Sciences,Political Science,POLI,420,1,14065,ELECTION SYSTEMS,SEM,3,"Stein, Robert M.",12,8,7,0,1,0,0,0,B4,15,13,13,2,"PSYC 420 001, COMP 435 001","14123, 14220",Political Science,Y
fall 2022,School of Social Sciences,Political Science,POLI,459,1,14066,GENDER & REP IN LATIN AMERICA,SEM,3,"Schwindt-Bayer, Leslie A.",12,12,12,0,0,0,0,0,,,,12,0,,,,Y
fall 2022,School of Social Sciences,Political Science,POLI,466,1,14067,PARTIES & VOTING BEHAVIOR,SEM,3,"Homola, Jonathan",12,9,9,0,0,0,0,0,,,,9,3,,,,Y
fall 2022,School of Social Sciences,Political Science,POLI,473,1,12249,THE CRAFT OF INTELLIGENCE,SEM,3,"Stoll, Richard J.",12,10,10,0,0,0,0,0,,,,10,2,,,,Y
fall 2022,School of Social Sciences,Psychological Sciences,PSYC,101,1,10092,INTRODUCTION TO PSYCHOLOGY,LEC,3,"Adams, Louretha",160,80,80,0,0,0,0,0,,,,80,80,,,,Y
fall 2022,School of Social Sciences,Psychological Sciences,PSYC,101,2,10093,INTRODUCTION TO PSYCHOLOGY,LEC,3,"Nicolaou, Despina C.",160,156,156,0,0,0,0,0,,,,156,4,,,,N
fall 2022,School of Social Sciences,Psychological Sciences,PSYC,101,3,13804,INTRODUCTION TO PSYCHOLOGY,LEC,3,"Nicolaou, Despina C.",160,158,156,0,1,0,1,0,,,,158,2,,,,N
fall 2022,School of Social Sciences,Psychological Sciences,PSYC,102,1,12556,PSYCHOLOGY STATISTICS LAB,LAB,0,"Wu, Felix Y.",50,45,45,0,0,0,0,0,,,,45,5,,,,Y
fall 2022,School of Social Sciences,Psychological Sciences,PSYC,203,1,10340,INTRO TO COGNITIVE PSYCHOLOGY,LEC,3,"Zimmerman, Carissa A.",82,79,79,0,0,0,0,0,,,,79,3,,,,Y
fall 2022,School of Social Sciences,Psychological Sciences,PSYC,203,2,10543,INTRO TO COGNITIVE PSYCHOLOGY,LEC,3,"Adams, Louretha",80,70,70,0,0,0,0,0,,,,70,10,,,,Y
fall 2022,School of Social Sciences,Psychological Sciences,PSYC,203,3,12695,INTRO TO COGNITIVE PSYCHOLOGY,LEC,3,"Dicker, Eva",82,78,78,0,0,0,0,0,,,,78,4,,,,Y
fall 2022,School of Social Sciences,Psychological Sciences,PSYC,231,1,12207,INDUS & ORGANIZATIONAL PSYC,LEC,3,"Davenport, Meghan K.",40,38,38,0,0,0,0,0,,,,38,2,,,,Y
fall 2022,School of Social Sciences,Psychological Sciences,PSYC,231,2,14120,INDUS & ORGANIZATIONAL PSYC,LEC,3,"King, Danielle D.",40,35,34,0,1,0,0,0,,,,35,5,,,,Y
fall 2022,School of Social Sciences,Psychological Sciences,PSYC,308,1,14121,MEMORY,LEC,3,"Leal, Stephanie",50,51,51,0,0,0,0,0,,,,51,-1,,,,Y
fall 2022,School of Social Sciences,Psychological Sciences,PSYC,321,1,11371,DEVELOPMENTAL PSYCHOLOGY,LEC,3,"Nicolaou, Despina C.",80,80,80,0,0,0,0,0,,,,80,0,,,,N
fall 2022,School of Social Sciences,Psychological Sciences,PSYC,325,1,10570,LANGUAGE ACQUISITION,LEC,3,"Archila, Maria Del P.",40,31,31,0,0,0,0,0,F5,40,37,37,3,LING 325 001,10573,Psychological Sciences,N
fall 2022,School of Social Sciences,Psychological Sciences,PSYC,330,1,14122,PERSONALITY THEORY & RESEARCH,LEC,3,"Westmoreland, Kirsten",40,16,15,0,0,0,0,1,,,,16,24,,,,Y
fall 2022,School of Social Sciences,Psychological Sciences,PSYC,332,1,14757,PSYCHOPATHOLOGY,LEC,3,"Garcini, Luz M.",45,44,43,0,0,0,0,1,,,,44,1,,,,Y
fall 2022,School of Social Sciences,Psychological Sciences,PSYC,333,1,11373,MULTICULTURAL PSYCHOLOGY,LEC,3,"Lesane-Brown, Chase L.",35,29,28,0,0,0,0,1,,,,29,6,,,,Y
fall 2022,School of Social Sciences,Psychological Sciences,PSYC,340,1,10094,RESEARCH METHODS - PSYCHOLOGY,LEC,4,"Adams, Louretha",16,12,12,0,0,0,0,0,,,,12,4,,,,Y
fall 2022,School of Social Sciences,Psychological Sciences,PSYC,351,1,11607,PERCEPTION,LEC,3,"DeLucia, Patricia",45,41,39,0,2,0,0,0,,,,41,4,,,,Y
fall 2022,School of Social Sciences,Psychological Sciences,PSYC,370,1,10255,INTRO TO HUMAN FACTORS & ERGO,LEC,3,"Kortum, Philip T.",35,36,36,0,0,0,0,0,,,,36,-1,,,,Y
fall 2022,School of Social Sciences,Psychological Sciences,PSYC,420,1,14123,ELECTION SYSTEMS,SEM,3,"Stein, Robert M.",12,2,2,0,0,0,0,0,B4,15,13,13,2,"POLI 420 001, COMP 435 001","14065, 14220",Political Science,Y
fall 2022,School of Social Sciences,Psychological Sciences,PSYC,430,1,12208,COMP MODELING OF COG PROCESSES,SEM,3,"Moore, Bartlett D.",20,22,21,0,0,0,1,0,3K,20,26,26,-6,PSYC 543 001,14124,Psychological Sciences,Y
fall 2022,School of Social Sciences,Psychological Sciences,PSYC,452,1,14125,EMOTION REGULATION,SEM,3,"Denny, Bryan T.",12,10,10,0,0,0,0,0,3D,12,11,11,1,PSYC 552 001,14132,Psychological Sciences,Y
fall 2022,School of Social Sciences,Psychological Sciences,PSYC,463,1,14126,MEDICAL HUMAN FACTORS,LEC,3,"Kortum, Philip T.",25,20,20,0,0,0,0,0,1D,38,35,35,3,PSYC 663 001,14139,Psychological Sciences,Y
fall 2022,School of Social Sciences,Sport Management,SMGT,260,1,11988,INTRO TO SPORT MANAGEMENT,LEC,3,"Crossey, Diane M.",40,43,42,0,0,0,1,0,,,,43,-3,,,,Y
fall 2022,School of Social Sciences,Sport Management,SMGT,260,2,14110,INTRO TO SPORT MANAGEMENT,LEC,3,"Crossey, Diane M.",40,38,38,0,0,0,0,0,,,,38,2,,,,Y
fall 2022,School of Social Sciences,Sport Management,SMGT,266,1,14787,LEADING WITH SERVICE,LEC,3,"Crossey, Diane M.",15,17,16,0,0,0,1,0,,,,17,-2,,,,Y
fall 2022,School of Social Sciences,Sport Management,SMGT,276,1,12199,SPORT MANAGEMENT PRACTICUM,LL,3,"Stallings, Tom",15,19,19,0,0,0,0,0,,,,19,-4,,,,Y
fall 2022,School of Social Sciences,Sport Management,SMGT,320,1,12540,BUSINESS OF COLLEGE ATHLETICS,LEC,3,"Rackley, Steven P.",15,19,19,0,0,0,0,0,,,,19,-4,,,,Y
fall 2022,School of Social Sciences,Sport Management,SMGT,350,1,10516,SPORT ETHICS,LEC,3,"Haptonstall, Clark D.",15,18,18,0,0,0,0,0,,,,18,-3,,,,Y
fall 2022,School of Social Sciences,Sport Management,SMGT,362,901,10931,SPORT MARKETING,LEC,3,"Haptonstall, Clark D.",15,27,26,0,0,0,0,1,,,,27,-12,,,,Y
fall 2022,School of Social Sciences,Sport Management,SMGT,366,1,12244,EVENT & VENUE MANAGEMENT,LEC,3,"Rackley, Steven P.",15,19,19,0,0,0,0,0,,,,19,-4,,,,Y
fall 2022,School of Social Sciences,Sport Management,SMGT,431,1,12579,ADVANCED SPORT ANALYTICS,LEC,3,"Gong, Hua",15,8,8,0,0,0,0,0,,,,8,7,,,,Y
fall 2022,School of Social Sciences,Sport Management,SMGT,440,1,12542,SPORT BUSINESS ANALYTICS,SEM,3,"Gong, Hua",15,23,23,0,0,0,0,0,,,,23,-8,,,,Y
fall 2022,School of Social Sciences,Sport Management,SMGT,450,1,12541,LEADERSHIP IN SPORT MANAGEMENT,LEC,3,"Rackley, Steven P.",15,16,16,0,0,0,0,0,,,,16,-1,,,,Y
fall 2022,School of Social Sciences,Sociology,SOCI,101,1,10613,INTRODUCTION TO SOCIOLOGY,LEC,3,"Fiel, Jeremy E.",49,38,38,0,0,0,0,0,,,,38,11,,,,Y
fall 2022,School of Social Sciences,Sociology,SOCI,101,4,11601,INTRODUCTION TO SOCIOLOGY,LEC,3,"Brown, Tony N.",49,38,38,0,0,0,0,0,,,,38,11,,,,Y
fall 2022,School of Social Sciences,Sociology,SOCI,101,5,14730,INTRODUCTION TO SOCIOLOGY,LEC,3,"Huey, Eileen",150,85,85,0,0,0,0,0,,,,85,65,,,,Y
fall 2022,School of Social Sciences,Sociology,SOCI,102,1,12568,SOCIOLOGY STATISTICS LAB,LAB,0,"Smith-Johnson, Madeline",25,4,4,0,0,0,0,0,,,,4,21,,,,Y
fall 2022,School of Social Sciences,Sociology,SOCI,231,1,13124,SOCIAL PROBLEMS,LEC,3,"Jungels, Amanda M.; Chavez, Sergio; Elliott, James R.",40,36,36,0,0,0,0,0,,,,36,4,,,,N
fall 2022,School of Social Sciences,Sociology,SOCI,301,1,13125,SOCIAL INEQUALITY,LEC,3,"Bryan, Brielle E.",49,46,46,0,0,0,0,0,,,,46,3,,,,Y
fall 2022,School of Social Sciences,Sociology,SOCI,302,1,14094,THE SOCIOLOGICAL IMAGINATION,SEM,3,"Rhodes, Anna C.",49,15,15,0,0,0,0,0,,,,15,34,,,,Y
fall 2022,School of Social Sciences,Sociology,SOCI,304,1,14095,ENVIRON ISSUES: RICE IN FUTURE,LAB,3,"Johnson, Richard R.",20,6,5,0,0,0,0,1,B5,20,9,9,11,ENST 302 001,13995,Environmental Studies,Y
fall 2022,School of Social Sciences,Sociology,SOCI,307,1,14353,INTERSECTIONALITY,SEM,3,"Evans, Shani A.",49,8,8,0,0,0,0,0,,,,8,41,,,,N
fall 2022,School of Social Sciences,Sociology,SOCI,309,1,14096,RACE & ETHNIC RELATIONS,LEC,3,"Considine, Craig M.",49,8,8,0,0,0,0,0,,,,8,41,,,,N
fall 2022,School of Social Sciences,Sociology,SOCI,310,1,14190,URBAN SOCIOLOGY,LEC,3,"Jalili, Jaleh",49,33,32,0,0,0,0,1,,,,33,16,,,,N
fall 2022,School of Social Sciences,Sociology,SOCI,325,1,14731,SOCIOLOGY OF LAW,LEC,3,"Huey, Eileen",49,16,16,0,0,0,0,0,,,,16,33,,,,Y
fall 2022,School of Social Sciences,Sociology,SOCI,334,1,14195,SOCIOLOGY OF THE FAMILY,LEC,3,"Diaz, Christina J.",49,33,32,0,0,0,0,1,A7,49,40,40,9,SWGS 325 001,14206,Sociology,Y
fall 2022,School of Social Sciences,Sociology,SOCI,358,1,14732,"CRIME, PUNISHMENT AND SOCIETY",LEC,3,"Huey, Eileen",49,8,8,0,0,0,0,0,,,,8,41,,,,Y
fall 2022,School of Social Sciences,Sociology,SOCI,363,1,14098,AFRICAN AMER-JEWISH RELATIONS,LEC,3,"Furman, Joshua J.",20,6,6,0,0,0,0,0,,,,6,14,,,,Y
fall 2022,School of Social Sciences,Sociology,SOCI,364,2,11964,MUSLIMS IN AMERICAN SOCIETY,LEC,3,"Considine, Craig M.",49,6,5,0,0,0,1,0,,,,6,43,,,,N
fall 2022,School of Social Sciences,Sociology,SOCI,366,1,13127,HOUSING AND SCHOOLS,SEM,3,"Rhodes, Anna C.",49,16,16,0,0,0,0,0,,,,16,33,,,,Y
fall 2022,School of Social Sciences,Sociology,SOCI,380,3,13495,SOCIAL THEORY,LEC,3,"Chavez, Sergio",35,28,28,0,0,0,0,0,,,,28,7,,,,N
fall 2022,School of Social Sciences,Sociology,SOCI,381,1,11370,RESEARCH METHODS,SEM,3,"Roberto, Elizabeth M.",35,11,11,0,0,0,0,0,,,,11,24,,,,Y
